day,hour,value
25,01,158757
25,02,146557
25,03,135313
25,04,130940
25,05,128311
25,06,133862
25,07,167604
25,08,215266
25,09,245935
25,10,242912
25,11,221277
25,12,211904
25,13,222552
25,14,229846
25,15,238637
25,16,247112
25,17,249969
25,18,232598
25,19,210373
25,20,191713
25,21,180690
25,22,172362
25,23,160092
26,00,141331
26,01,128999
26,02,119642
26,03,113118
26,04,112291
26,05,122091
26,06,136058
26,07,174607
26,08,215021
26,09,225636
26,10,223868
26,11,209142
26,12,190527
26,13,178703
26,14,180094
26,15,188177
26,16,194991
26,17,197103
26,18,185566
26,19,166894
26,20,160577
26,21,145963
26,22,138925
26,23,128265
27,00,115411
27,01,106648
27,02,101085
27,03,97340
27,04,101763
27,05,121187
27,06,142900
27,07,176605
27,08,207922
27,09,213996
27,10,208221
27,11,209718
27,12,198295
27,13,192668
27,14,196733
27,15,209706
27,16,217897
27,17,216439
27,18,196285
27,19,173439
27,20,159597
27,21,151487
27,22,143311
27,23,130492
28,00,120152
28,01,106861
28,02,98621
28,03,94710
28,04,98707
28,05,118494
28,06,142391
28,07,175084
28,08,204525
28,09,209442
28,10,209014
28,11,210226
28,12,199428
28,13,191830
28,14,195499
28,15,209112
28,16,216903
28,17,211855
28,18,198380
28,19,173312
28,20,155704
28,21,149317
28,22,139324
28,23,126222
29,00,113895
29,01,104904
29,02,98804
29,03,95655
29,04,98028
29,05,117069
29,06,142882
29,07,176384
29,08,205072
29,09,208685
29,10,208140
29,11,207113
29,12,195165
29,13,189774
29,14,194152
29,15,204906
29,16,218172
29,17,215585
29,18,199465
29,19,176768
29,20,164245
29,21,155817
29,22,148287
29,23,132859
30,00,119345
30,01,106312
30,02,101191
30,03,96704
30,04,98713
30,05,115778
30,06,143995
30,07,180816
30,08,212952
30,09,220091
30,10,215673
30,11,211433
30,12,198672
30,13,193155
30,14,197044
30,15,206746
30,16,216765
30,17,217956
30,18,206069
30,19,179145
30,20,166044
30,21,158741
30,22,147657
30,23,132200
31,00,120022
31,01,109600
31,02,105486
31,03,100816
31,04,99751
31,05,106609
31,06,125345
31,07,168465
31,08,216892
31,09,235913
31,10,238491
31,11,236659
31,12,225106
31,13,218478
31,14,220761
31,15,233243
31,16,249845
31,17,247212
31,18,235713
31,19,218027
31,20,205745
31,21,196644
31,22,191129
31,23,182320
