day,hour,value
08,21,9530
08,22,8636
08,23,7399
09,00,6338
09,01,5738
09,02,5780
09,03,6277
09,04,9230
09,05,15460
09,06,19238
09,07,19107
09,08,17760
09,09,16385
09,10,16410
09,11,16968
09,12,16070
09,13,15019
09,14,14745
09,15,15139
09,16,16222
09,17,16525
09,18,14302
09,19,11208
09,20,9692
09,21,9407
09,22,8539
09,23,7223
10,00,6096
10,01,5675
10,02,5578
10,03,6164
10,04,9266
10,05,15804
10,06,19432
10,07,18897
10,08,17324
10,09,15931
10,10,15986
10,11,16726
10,12,15858
10,13,14954
10,14,14734
10,15,15351
10,16,16386
10,17,16610
10,18,14572
10,19,11587
10,20,9989
10,21,9464
10,22,8710
10,23,7389
11,00,6274
11,01,5770
11,02,5667
11,03,6261
11,04,9412
11,05,16117
11,06,19840
11,07,19039
11,08,17285
11,09,15757
11,10,15723
11,11,16462
11,12,15609
11,13,14563
11,14,14323
11,15,14886
11,16,16068
11,17,16310
11,18,14293
11,19,11406
11,20,9947
11,21,9532
11,22,8600
11,23,7474
12,00,6208
12,01,5787
12,02,5654
12,03,6247
12,04,9246
12,05,15644
12,06,19696
12,07,19483
12,08,17866
12,09,16519
12,10,16525
12,11,17037
12,12,16418
12,13,15428
12,14,15133
12,15,15511
12,16,16224
12,17,16437
12,18,14441
12,19,11520
12,20,9951
12,21,9317
12,22,8856
12,23,7720
13,00,6663
13,01,5916
13,02,5571
13,03,5669
13,04,6230
13,05,8030
13,06,12907
13,07,18841
13,08,20760
13,09,19716
13,10,18743
13,11,18121
13,12,16959
13,13,15748
13,14,15403
13,15,15418
13,16,15962
13,17,15850
13,18,13975
13,19,11386
13,20,9526
13,21,8901
13,22,8637
13,23,7819
14,00,6583
14,01,5890
14,02,5563
14,03,5518
14,04,5828
14,05,6878
14,06,10380
14,07,16373
14,08,19849
14,09,20042
14,10,19132
14,11,17906
14,12,16138
14,13,14511
14,14,13848
14,15,13751
14,16,14448
14,17,14724
14,18,13173
14,19,10691
14,20,9217
14,21,9068
14,22,8232
14,23,7122
15,00,6121
15,01,5588
15,02,5433
15,03,6124
15,04,9605
15,05,16655
15,06,20186
15,07,18957
15,08,17233
15,09,15794
15,10,15747
15,11,16452
15,12,15654
15,13,14611
15,14,14633
15,15,15344
15,16,16425
15,17,16924
15,18,14771
15,19,11745
15,20,10066
15,21,9587
15,22,8656
15,23,7504
16,00,6339
16,01,5738
16,02,5695
16,03,6280
16,04,9689
16,05,16931
16,06,20423
16,07,19034
16,08,17081
16,09,15718
16,10,15680
16,11,16420
16,12,15624
16,13,14611
16,14,14449
16,15,15238
16,16,16241
16,17,16545
16,18,14698
16,19,11614
16,20,10007
16,21,9590
16,22,8664
16,23,7395
17,00,6299
17,01,5696
17,02,5685
17,03,6274
17,04,9548
17,05,16555
17,06,19970
17,07,18765
17,08,16942
17,09,15601
17,10,15668
17,11,16545
17,12,15884
17,13,14837
17,14,14634
17,15,15306
17,16,16491
17,17,16803
17,18,14555
17,19,11702
17,20,9926
17,21,9527
17,22,8683
17,23,7473
18,00,6324
18,01,5824
18,02,5779
18,03,6264
18,04,9612
18,05,16876
18,06,20408
18,07,18751
18,08,17159
18,09,15858
18,10,15643
18,11,16392
18,12,15759
18,13,14675
18,14,14477
18,15,15066
18,16,16388
18,17,16594
18,18,14404
18,19,11491
18,20,9969
18,21,9557
18,22,8899
18,23,7611
19,00,5864
19,01,5403
19,02,5274
19,03,5851
19,04,8758
19,05,15778
19,06,19550
19,07,18786
19,08,17222
19,09,15917
19,10,15910
19,11,16468
19,12,15665
19,13,14643
19,14,14394
19,15,14971
19,16,15667
19,17,15861
19,18,13633
19,19,10958
19,20,9259
19,21,8693
19,22,8171
19,23,7563
20,00,6288
20,01,5699
20,02,5414
20,03,5594
20,04,6130
20,05,7945
20,06,13018
20,07,19262
20,08,21258
20,09,20342
20,10,19054
20,11,18414
20,12,17079
20,13,16088
20,14,15537
20,15,15592
20,16,15989
20,17,15817
20,18,13906
20,19,11202
20,20,9367
20,21,8745
20,22,8485
20,23,7663
21,00,6642
21,01,5984
21,02,5534
21,03,5560
21,04,5749
21,05,6766
21,06,10430
21,07,16519
21,08,19710
21,09,19798
21,10,18718
21,11,17966
21,12,16297
21,13,14831
21,14,13911
21,15,13679
21,16,14252
21,17,14789
21,18,13152
21,19,10581
21,20,9010
21,21,8803
21,22,8073
21,23,6949
22,00,6013
22,01,5458
22,02,5408
22,03,6082
22,04,9483
22,05,16679
22,06,19994
22,07,18717
22,08,16827
22,09,15589
22,10,15697
22,11,16477
22,12,15635
22,13,14606
22,14,14320
22,15,14956
22,16,16215
22,17,16579
22,18,14561
22,19,11514
22,20,9854
22,21,9534
22,22,8502
22,23,7296
23,00,6360
23,01,5758
23,02,5695
23,03,6180
23,04,9637
23,05,17007
23,06,20722
23,07,19074
23,08,16884
23,09,15500
23,10,15572
23,11,16281
23,12,15527
23,13,14542
23,14,14384
23,15,14994
23,16,16000
23,17,16473
23,18,14615
23,19,11615
23,20,9955
23,21,9476
23,22,8723
23,23,7384
24,00,5779
24,01,5267
24,02,5242
24,03,5791
24,04,9141
24,05,16411
24,06,20043
24,07,19211
24,08,16941
24,09,15473
24,10,15504
24,11,16292
24,12,15768
24,13,14708
24,14,14437
24,15,14998
24,16,16111
24,17,16712
24,18,14509
24,19,11772
24,20,9931
24,21,9538
24,22,8677
24,23,7163
25,00,6061
25,01,4890
25,02,4939
25,03,5508
25,04,8974
25,05,16295
25,06,20314
25,07,18905
25,08,16919
25,09,15459
25,10,15541
25,11,16228
25,12,15452
25,13,14572
25,14,14340
25,15,14943
25,16,16071
25,17,16459
25,18,14350
25,19,11459
25,20,9799
25,21,9244
25,22,8518
25,23,7101
26,00,5990
26,01,5162
26,02,5092
26,03,5717
26,04,8873
26,05,16076
26,06,20077
26,07,19113
26,08,17347
26,09,16070
26,10,15812
26,11,16481
26,12,16070
26,13,15118
26,14,14818
26,15,15477
26,16,16115
26,17,16352
26,18,14256
26,19,11352
26,20,9640
26,21,9127
26,22,8516
26,23,7632
27,00,6589
27,01,5802
27,02,5610
27,03,5659
27,04,6136
27,05,8213
27,06,13629
27,07,18787
27,08,19586
27,09,17649
27,10,16930
27,11,16598
27,12,14735
27,13,14415
27,14,14432
27,15,14950
27,16,15744
27,17,16027
27,18,14031
27,19,11709
27,20,9551
27,21,8944
27,22,8477
27,23,7671
28,00,6760
28,01,5971
28,02,5592
28,03,5537
28,04,5778
28,05,6993
28,06,10920
28,07,16980
28,08,19841
28,09,19568
28,10,18717
28,11,17815
28,12,16058
28,13,14367
28,14,13569
28,15,13648
28,16,14390
28,17,14816
28,18,13290
28,19,10686
28,20,9126
28,21,8829
28,22,8102
28,23,6922
29,00,5943
29,01,5458
29,02,5279
29,03,5896
29,04,9251
29,05,16782
29,06,19863
29,07,18214
29,08,16459
29,09,15295
29,10,15351
29,11,16414
29,12,15747
29,13,14494
29,14,14429
29,15,15100
29,16,16201
29,17,16937
29,18,14575
29,19,11472
29,20,9725
29,21,9364
29,22,8526
29,23,7385
