day,hour,value
17,19,7728
17,20,7224
17,21,6910
17,22,6042
17,23,5175
18,00,4580
18,01,4306
18,02,4190
18,03,4523
18,04,5559
18,05,8997
18,06,14338
18,07,17633
18,08,17400
18,09,16208
18,10,15054
18,11,13450
18,12,11784
18,13,10991
18,14,10988
18,15,11499
18,16,12033
18,17,11276
18,18,9127
18,19,7639
18,20,7357
18,21,6568
18,22,5558
18,23,4674
19,00,4202
19,01,4238
19,02,4871
19,03,7957
19,04,14881
19,05,18261
19,06,16755
19,07,14722
19,08,13424
19,09,13343
19,10,14088
19,11,13328
19,12,12324
19,13,12115
19,14,12560
19,15,13471
19,16,14163
19,17,12815
19,18,10198
19,19,8389
19,20,7824
19,21,9750
19,22,5871
19,23,5005
20,00,4446
20,01,4410
20,02,5129
20,03,8224
20,04,15250
20,05,18855
20,06,17048
20,07,14761
20,08,13254
20,09,13270
20,10,13826
20,11,13091
20,12,10852
20,13,11144
20,14,11682
20,15,12828
20,16,13516
20,17,12281
20,18,9903
20,19,8373
20,20,7890
20,21,7055
20,22,5945
20,23,5037
21,00,4592
21,01,4423
21,02,4994
21,03,8092
21,04,15196
21,05,18724
21,06,17185
21,07,14855
21,08,13246
21,09,13070
21,10,13835
21,11,13144
21,12,12165
21,13,11888
21,14,12206
21,15,13161
21,16,13826
21,17,12758
21,18,10286
21,19,8645
21,20,8140
21,21,7170
21,22,5926
21,23,5083
22,00,4599
22,01,4506
22,02,5076
22,03,8176
22,04,15219
22,05,18777
22,06,17012
22,07,14742
22,08,13328
22,09,13097
22,10,13701
22,11,13191
22,12,12085
22,13,11775
22,14,12066
22,15,13080
22,16,13748
22,17,12670
22,18,10179
22,19,8520
22,20,7937
22,21,7095
22,22,6002
22,23,5131
23,00,4641
23,01,4546
23,02,5108
23,03,8012
23,04,14917
23,05,18663
23,06,17418
23,07,15359
23,08,13787
23,09,13663
23,10,14229
23,11,13668
23,12,12797
23,13,12498
23,14,12674
23,15,13392
23,16,13734
23,17,12423
23,18,10126
23,19,8301
23,20,7745
23,21,7185
23,22,6311
23,23,5344
24,00,4753
24,01,4471
24,02,4528
24,03,5139
24,04,7055
24,05,12053
24,06,17472
24,07,19104
24,08,17526
24,09,16025
24,10,15305
24,11,14037
24,12,12728
24,13,12125
24,14,12098
24,15,12529
24,16,12661
24,17,11671
24,18,9536
24,19,7825
24,20,7186
24,21,6794
24,22,5963
24,23,5151
25,00,4567
25,01,4390
25,02,4344
25,03,4649
25,04,5609
25,05,9231
25,06,14696
25,07,17614
25,08,16859
25,09,15523
25,10,14352
25,11,12781
25,12,11312
25,13,10622
25,14,10603
25,15,11341
25,16,12109
25,17,11229
25,18,8959
25,19,7415
25,20,7178
25,21,6379
25,22,5454
25,23,4658
26,00,4271
26,01,4234
26,02,4878
26,03,7934
26,04,15008
26,05,18504
26,06,16935
26,07,14809
26,08,13404
26,09,13268
26,10,14063
26,11,13852
26,12,12653
26,13,12110
26,14,12496
26,15,13467
26,16,14125
26,17,12823
26,18,10136
26,19,8471
26,20,7957
26,21,7091
26,22,5930
26,23,5020
27,00,4623
27,01,4317
27,02,4912
27,03,8359
27,04,15527
27,05,19040
27,06,17310
27,07,15085
27,08,13406
27,09,13296
27,10,13952
27,11,13228
27,12,12228
27,13,11942
27,14,12316
27,15,13232
27,16,14016
27,17,11109
27,18,10331
27,19,8567
27,20,8075
27,21,7201
27,22,5991
27,23,5050
28,00,4596
28,01,4548
28,02,5079
28,03,8149
28,04,15247
28,05,18883
28,06,17370
28,07,15030
28,08,13430
28,09,13382
28,10,14081
28,11,13477
28,12,12357
28,13,12107
28,14,12516
28,15,13367
28,16,14002
28,17,12966
28,18,10226
28,19,8502
28,20,7923
28,21,7255
28,22,6065
28,23,5258
29,00,4643
29,01,4553
29,02,5084
29,03,8133
29,04,15233
29,05,18773
29,06,17152
29,07,14988
29,08,13339
29,09,13330
29,10,13887
29,11,13255
29,12,12278
29,13,11984
29,14,12460
29,15,13290
29,16,13851
29,17,12640
29,18,10126
29,19,8589
29,20,7936
29,21,7135
29,22,5993
29,23,5141
30,00,4612
30,01,3572
30,02,5036
30,03,7952
30,04,14815
30,05,18718
30,06,17641
30,07,15541
30,08,14021
30,09,13844
30,10,14556
30,11,13943
30,12,12974
30,13,12637
30,14,12890
30,15,13472
30,16,13841
30,17,12589
30,18,10043
30,19,8455
30,20,7831
30,21,7304
30,22,6345
30,23,5383
