day,hour,value
23,15,275235
23,16,253396
23,17,279622
23,18,250457
23,19,206860
23,20,197327
23,21,182242
23,22,184387
23,23,187699
24,00,144542
24,01,145332
24,02,127301
24,03,148070
24,04,166273
24,05,209676
24,06,250129
24,07,275003
24,08,278420
24,09,260882
24,10,220594
24,11,287449
24,12,261437
24,13,270943
24,14,251037
24,15,250143
24,16,262572
24,17,248891
24,18,234070
24,19,201536
24,20,205597
24,21,179722
24,22,160007
24,23,171030
25,00,156591
25,01,159128
25,02,125004
25,03,125888
25,04,169464
25,05,248589
25,06,275584
25,07,273519
25,08,256801
25,09,231770
25,10,252099
25,11,267341
25,12,259506
25,13,282922
25,14,244212
25,15,266362
25,16,261478
25,17,243941
25,18,233874
25,19,191337
25,20,202472
25,21,257282
25,22,186521
25,23,231818
26,00,266237
26,01,208627
26,02,237995
26,03,237124
26,04,229926
26,05,330892
26,06,409283
26,07,446400
26,08,427044
26,09,408458
26,10,411243
26,11,415462
26,12,411033
26,13,398655
26,14,366077
26,15,370872
26,16,412785
26,17,400326
26,18,400150
26,19,389571
26,20,350621
26,21,343212
26,22,331653
26,23,320269
27,00,337148
27,01,308154
27,02,299579
27,03,305095
27,04,294750
27,05,327289
27,06,372007
27,07,418593
27,08,402068
27,09,224602
27,10,238117
27,11,230918
27,12,171063
27,13,193793
27,14,242706
27,15,296330
27,16,330386
27,17,318531
27,18,308039
27,19,273822
27,20,274617
27,21,253152
27,22,229535
27,23,230944
28,00,189761
28,01,188827
28,02,184124
28,03,177742
28,04,171394
28,05,193491
28,06,249608
28,07,302303
28,08,365189
28,09,328084
28,10,325529
28,11,300860
28,12,324422
28,13,272116
28,14,265996
28,15,262126
28,16,276909
28,17,277841
28,18,274172
28,19,200680
28,20,203373
28,21,182639
28,22,206459
28,23,249216
29,00,250702
29,01,192346
29,02,189864
29,03,187614
29,04,224741
29,05,319886
29,06,339644
29,07,377269
29,08,379986
29,09,341782
29,10,342911
29,11,338078
29,12,351387
29,13,341529
29,14,338002
29,15,354883
29,16,340841
29,17,325531
29,18,357544
29,19,316866
29,20,255145
29,21,233137
29,22,228243
29,23,222518
